time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-28 00:00:00+00:00,112,30,39,13
2025-10-29 00:00:00+00:00,186,41,88,24
2025-10-30 00:00:00+00:00,170,33,228,29
2025-10-31 00:00:00+00:00,44,21,23,13
2025-11-01 00:00:00+00:00,18,15,9,7
2025-11-02 00:00:00+00:00,28,12,11,9
2025-11-03 00:00:00+00:00,204,37,133,28
2025-11-04 00:00:00+00:00,121,30,51,19
2025-11-05 00:00:00+00:00,123,27,22,9
2025-11-06 00:00:00+00:00,224,59,45,10
2025-11-07 00:00:00+00:00,65,34,764,731
2025-11-08 00:00:00+00:00,67,22,37,11
2025-11-09 00:00:00+00:00,38,18,40,20
2025-11-10 00:00:00+00:00,96,27,18,5
