url_path,views_total,views_unique
/instill-ai/instill-core,490,304
/instill-ai/instill-core/pulls,49,18
/instill-ai/instill-core/tree/main/release-please,40,5
/instill-ai/instill-core/tree/main/charts/core,30,6
/instill-ai/instill-core/blob/main/charts/core/values.yaml,24,2
/instill-ai/instill-core/forks,15,4
/instill-ai/instill-core/tree/main/model-hub,14,7
/instill-ai/instill-core/commits/main,13,3
/instill-ai/instill-core/branches,12,2
/instill-ai/instill-core/blob/27ff5f3840274a2d092557da7febf3d727e6a89c/docker-compose.yml,12,1
