url_path,views_total,views_unique
/instill-ai/instill-core,185,135
/instill-ai/instill-core/issues/1133,5,5
/instill-ai/instill-core/issues,4,4
/instill-ai/instill-core/blob/main/docker-compose.yml,4,1
/instill-ai/instill-core/blob/main/.github/workflows/releases.yml,4,1
/instill-ai/instill-core/blob/main/LICENSE,4,1
/instill-ai/instill-core/pull/1172,4,1
/instill-ai/instill-core/tree/sarthakgupta/rollout-configuration-draft,4,1
/instill-ai/instill-core/blob/main/model-hub/model_hub_gpu.json,3,3
/instill-ai/instill-core/tree/main,3,3
