url_path,views_total,views_unique
/instill-ai/instill-core,495,297
/instill-ai/instill-core/releases/tag/v0.15.0-alpha,65,22
/instill-ai/instill-core/pulls,39,20
/instill-ai/instill-core/tree/main/examples,33,13
/instill-ai/instill-core/releases/edit/v0.15.0-alpha,31,2
/instill-ai/instill-core/tree/main/charts/instill-core,30,10
/instill-ai/instill-core/tree/main/model-hub,28,11
/instill-ai/instill-core/tree/main/protocol,25,10
/instill-ai/instill-core/blob/main/.github/CONTRIBUTING.md,24,7
/instill-ai/instill-core/tree/main/test,24,4
