url_path,views_total,views_unique
/instill-ai/instill-core,229,154
/instill-ai/instill-core/stargazers,15,3
/instill-ai/instill-core/issues,9,3
/instill-ai/instill-core/tree/main/charts/core,7,6
/instill-ai/instill-core/tags,7,2
/instill-ai/instill-core/tree/main/release-please,6,4
/instill-ai/instill-core/tree/main/configs,6,3
/instill-ai/instill-core/tree/main/model-hub,6,3
/instill-ai/instill-core/tree/main,6,2
/instill-ai/instill-core/blob/sarthakgupta/rollout-configuration-draft/charts/core/values.yaml,6,1
