url_path,views_total,views_unique
/instill-ai/instill-core,214,156
/instill-ai/instill-core/stargazers,15,4
/instill-ai/instill-core/issues,9,5
/instill-ai/instill-core/pulls,8,5
/instill-ai/instill-core/tree/main/charts/core,7,6
/instill-ai/instill-core/tags,7,2
/instill-ai/instill-core/blob/sarthakgupta/rollout-configuration-draft/charts/core/values.yaml,6,1
/instill-ai/instill-core/tree/main/schema,5,4
/instill-ai/instill-core/pull/1164,5,2
/instill-ai/instill-core/commit/d9e9564a0fc3cd3e5e97ef1ab1580a0fc8809656,4,4
