url_path,views_total,views_unique
/instill-ai/instill-core,781,501
/instill-ai/instill-core/tree/main/charts/instill-core,51,19
/instill-ai/instill-core/pulls,35,19
/instill-ai/instill-core/commits,32,6
/instill-ai/instill-core/tree/main/release-please,31,11
/instill-ai/instill-core/releases,28,13
/instill-ai/instill-core/pull/419,24,4
/instill-ai/instill-core/blob/main/Dockerfile,23,9
/instill-ai/instill-core/tree/main/charts/instill-core/templates,20,7
/instill-ai/instill-core/blob/main/LICENSE,18,8
