referrer,views_total,views_unique
github.com,82,48
Google,62,19
instill.tech,47,7
com.google.android.gm,12,9
facebook.com,8,6
forms.clickup.com,2,2
mail.qq.com,1,1
discuss.airbyte.io,1,1
pkgindex.com,1,1
qiye.aliyun.com,1,1
