referrer,views_total,views_unique
github.com,48,19
t.co,26,4
Google,18,7
mail.google.com,15,4
forms.clickup.com,13,7
instill.tech,5,3
l.facebook.com,4,2
linkedin.com,4,1
blog.instill.tech,3,2
medium.com,2,2
