referrer,views_total,views_unique
github.com,80,25
news.ycombinator.com,68,48
facebook.com,11,11
instill.tech,10,2
Google,7,5
indiehackers.com,6,4
m.facebook.com,5,4
lm.facebook.com,4,4
besthackernews.herokuapp.com,3,2
hn.algolia.com,3,1
