time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-05 00:00:00+00:00,99,19,15,9
2026-03-06 00:00:00+00:00,4,4,13,10
2026-03-07 00:00:00+00:00,40,16,3,3
2026-03-08 00:00:00+00:00,81,32,14,5
2026-03-09 00:00:00+00:00,20,13,15,11
2026-03-10 00:00:00+00:00,39,13,20,6
2026-03-11 00:00:00+00:00,27,12,4,3
2026-03-12 00:00:00+00:00,16,7,19,7
2026-03-13 00:00:00+00:00,16,4,4,4
2026-03-14 00:00:00+00:00,8,6,16,3
2026-03-15 00:00:00+00:00,12,3,15,5
2026-03-16 00:00:00+00:00,68,21,9,9
2026-03-17 00:00:00+00:00,168,22,7,5
2026-03-18 00:00:00+00:00,4,3,10,9
