url_path,views_total,views_unique
/instill-ai/instill-core,148,75
/instill-ai/instill-core/pulls,22,5
/instill-ai/instill-core/pull/1215,21,2
/instill-ai/instill-core/tree/main/charts/core,19,5
/instill-ai/instill-core/blob/main/charts/core/templates/ray/service.yaml,19,2
/instill-ai/instill-core/issues,11,6
/instill-ai/instill-core/blob/main/charts/core/values.yaml,10,2
/instill-ai/instill-core/actions/runs/14423072355,9,1
/instill-ai/instill-core/tree/main/schema,8,3
/instill-ai/instill-core/blob/main/.env,7,3
