url_path,views_total,views_unique
/instill-ai/instill-core,442,236
/instill-ai/instill-core/commits/main,95,6
/instill-ai/instill-core/issues,51,19
/instill-ai/instill-core/tree/main/charts/core,33,8
/instill-ai/instill-core/blob/main/charts/core/values.yaml,26,3
/instill-ai/instill-core/tree/main/charts/core/templates,25,5
/instill-ai/instill-core/issues/1023,24,6
/instill-ai/instill-core/issues/1021,23,8
/instill-ai/instill-core/blob/main/README.md,22,7
/instill-ai/instill-core/issues/1025,21,6
