referrer,views_total,views_unique
github.com,140,59
t.co,42,13
forms.clickup.com,27,7
Google,26,17
facebook.com,13,13
l.facebook.com,9,4
m.facebook.com,8,7
linkedin.com,8,4
mail.qq.com,8,1
instill.tech,4,3
