url_path,views_total,views_unique
/instill-ai/instill-core,368,239
/instill-ai/instill-core/tree/main/examples,32,10
/instill-ai/instill-core/tree/main/charts/instill-core,20,5
/instill-ai/instill-core/tree/main/release-please,19,6
/instill-ai/instill-core/tree/main/protocol,19,4
/instill-ai/instill-core/blob/main/LICENSE,18,8
/instill-ai/instill-core/releases/tag/v0.17.1-alpha,17,6
/instill-ai/instill-core/tree/main/charts/instill-core/templates,17,4
/instill-ai/instill-core/blob/main/Makefile,15,5
/instill-ai/instill-core/tree/main/test,14,5
