url_path,views_total,views_unique
/instill-ai/instill-core,289,167
/instill-ai/instill-core/blob/9236a61c5b403e492ab9d54b86de4b4d59639649/Makefile,33,4
/instill-ai/instill-core/pulls,30,9
/instill-ai/instill-core/blob/main/docker-compose.yml,21,4
/instill-ai/instill-core/blob/main/docker-compose.latest.yml,21,3
/instill-ai/instill-core/blob/main/Makefile,18,4
/instill-ai/instill-core/pull/268,16,3
/instill-ai/instill-core/actions,12,4
/instill-ai/instill-core/tree/main/.github/workflows,12,4
/instill-ai/instill-core/issues,11,7
