time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-09 00:00:00+00:00,11,9,64,20
2024-06-10 00:00:00+00:00,26,6,83,29
2024-06-11 00:00:00+00:00,10,5,64,36
2024-06-12 00:00:00+00:00,43,9,89,35
2024-06-13 00:00:00+00:00,27,12,79,17
2024-06-14 00:00:00+00:00,184,26,135,19
2024-06-15 00:00:00+00:00,9,2,34,12
2024-06-16 00:00:00+00:00,53,4,47,20
2024-06-17 00:00:00+00:00,91,6,51,20
2024-06-18 00:00:00+00:00,70,9,72,32
2024-06-19 00:00:00+00:00,157,21,145,33
2024-06-20 00:00:00+00:00,173,7,185,36
2024-06-21 00:00:00+00:00,27,5,125,35
2024-06-22 00:00:00+00:00,11,6,63,21
