referrer,views_total,views_unique
github.com,256,72
Google,22,11
forms.clickup.com,18,2
facebook.com,16,14
linkedin.com,13,8
com.google.android.gm,12,7
l.instagram.com,11,4
m.facebook.com,9,8
instill.tech,9,6
mail.qq.com,7,6
