url_path,views_total,views_unique
/instill-ai/instill-core,619,428
/instill-ai/instill-core/tree/main/charts/instill-core,76,23
/instill-ai/instill-core/tree/main/charts/instill-core/templates,37,9
/instill-ai/instill-core/tree/main/release-please,31,12
/instill-ai/instill-core/pulls,30,16
/instill-ai/instill-core/commits,30,2
/instill-ai/instill-core/releases,21,14
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline-backend,17,8
/instill-ai/instill-core/tree/main/charts/instill-core/templates/internal,16,7
/instill-ai/instill-core/pull/414,14,5
