url_path,views_total,views_unique
/instill-ai/instill-core,393,222
/instill-ai/instill-core/tree/main/charts/core,38,8
/instill-ai/instill-core/blob/main/charts/core/values.yaml,26,2
/instill-ai/instill-core/pulls,24,5
/instill-ai/instill-core/commits/main,21,4
/instill-ai/instill-core/tree/main/charts/core/templates,20,4
/instill-ai/instill-core/pull/1011,20,3
/instill-ai/instill-core/blob/main/README.md,19,5
/instill-ai/instill-core/tree/main/model-hub,17,7
/instill-ai/instill-core/tree/main/configs,16,5
