url_path,views_total,views_unique
/instill-ai/instill-core,648,425
/instill-ai/instill-core/tree/main/charts/instill-core,50,14
/instill-ai/instill-core/pull/419,43,5
/instill-ai/instill-core/tree/main/charts/instill-core/templates,35,8
/instill-ai/instill-core/pulls,32,13
/instill-ai/instill-core/tree/main/release-please,28,12
/instill-ai/instill-core/commits,20,3
/instill-ai/instill-core/pull/419/files,19,3
/instill-ai/instill-core/blob/main/Dockerfile,17,8
/instill-ai/instill-core/commits/main,16,3
