referrer,views_total,views_unique
github.com,35,19
Google,24,13
instill.tech,17,9
mail.google.com,15,5
forms.clickup.com,11,8
l.facebook.com,10,6
blog.instill.tech,2,1
com.linkedin.android,1,1
facebook.com,1,1
linkedin.com,1,1
