referrer,views_total,views_unique
github.com,245,110
com.google.android.gm,103,66
mail.google.com,91,62
Google,51,27
mail.qq.com,38,33
instill.tech,10,4
mail.163.com,8,4
news.ycombinator.com,5,4
t.co,3,2
stackshare.io,2,2
