referrer,views_total,views_unique
github.com,263,75
Google,33,13
forms.clickup.com,19,3
facebook.com,18,16
linkedin.com,17,9
com.google.android.gm,12,7
instill.tech,12,7
l.instagram.com,11,4
mail.qq.com,10,7
m.facebook.com,9,8
