referrer,views_total,views_unique
github.com,136,59
t.co,41,14
forms.clickup.com,27,7
Google,26,17
facebook.com,16,15
linkedin.com,10,5
l.facebook.com,10,5
mail.qq.com,9,1
m.facebook.com,8,7
lm.facebook.com,5,5
