referrer,views_total,views_unique
github.com,78,22
news.ycombinator.com,31,22
m.facebook.com,16,14
lm.facebook.com,12,4
l.facebook.com,11,5
t.co,10,10
linkedin.com,9,2
facebook.com,5,5
indiehackers.com,2,2
git.news,2,1
