time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-27 00:00:00+00:00,443.0,146.0,45,19
2023-02-28 00:00:00+00:00,706.0,141.0,102,38
2023-03-01 00:00:00+00:00,1134.0,156.0,107,53
2023-03-02 00:00:00+00:00,271.0,131.0,81,35
2023-03-03 00:00:00+00:00,229.0,99.0,150,36
2023-03-04 00:00:00+00:00,256.0,119.0,23,17
2023-03-05 00:00:00+00:00,183.0,98.0,40,15
2023-03-06 00:00:00+00:00,128.0,67.0,77,28
2023-03-07 00:00:00+00:00,32.0,25.0,101,36
2023-03-08 00:00:00+00:00,71.0,43.0,93,27
2023-03-09 00:00:00+00:00,236.0,80.0,162,40
2023-03-10 00:00:00+00:00,119.0,68.0,53,41
2023-03-11 00:00:00+00:00,50.0,36.0,23,16
2023-03-12 00:00:00+00:00,,,21,11
