time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-30 00:00:00+00:00,192,48,50,13
2023-05-31 00:00:00+00:00,201,53,67,20
2023-06-01 00:00:00+00:00,219,55,30,11
2023-06-02 00:00:00+00:00,250,49,52,10
2023-06-03 00:00:00+00:00,178,95,14,7
2023-06-04 00:00:00+00:00,207,104,34,7
2023-06-05 00:00:00+00:00,184,96,89,17
2023-06-06 00:00:00+00:00,225,107,47,24
2023-06-07 00:00:00+00:00,237,92,53,20
2023-06-08 00:00:00+00:00,100,47,49,24
2023-06-09 00:00:00+00:00,159,48,29,7
2023-06-10 00:00:00+00:00,173,81,53,15
2023-06-11 00:00:00+00:00,475,147,11,10
2023-06-12 00:00:00+00:00,309,159,77,23
