time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-30 00:00:00+00:00,273,69,47,32
2024-01-31 00:00:00+00:00,54,7,61,47
2024-02-01 00:00:00+00:00,4,3,53,37
2024-02-02 00:00:00+00:00,20,10,31,19
2024-02-03 00:00:00+00:00,5,4,38,27
2024-02-04 00:00:00+00:00,7,5,55,39
2024-02-05 00:00:00+00:00,80,19,80,55
2024-02-06 00:00:00+00:00,82,36,123,51
2024-02-07 00:00:00+00:00,52,6,68,27
2024-02-08 00:00:00+00:00,8,6,59,29
2024-02-09 00:00:00+00:00,11,5,25,21
2024-02-10 00:00:00+00:00,11,4,24,18
2024-02-11 00:00:00+00:00,4,2,21,16
2024-02-12 00:00:00+00:00,14,5,61,35
