referrer,views_total,views_unique
github.com,288,49
Google,53,14
instill.tech,25,12
facebook.com,12,11
forms.clickup.com,9,3
linkedin.com,7,6
m.facebook.com,7,6
l.facebook.com,4,4
com.linkedin.android,3,3
mail.qq.com,3,3
