referrer,views_total,views_unique
github.com,214,47
forms.clickup.com,42,4
Google,24,15
instill.tech,20,9
statics.teams.cdn.office.net,7,2
facebook.com,4,4
medium.com,2,2
linkedin.com,2,2
news.ycombinator.com,2,2
discuss.airbyte.io,1,1
