referrer,views_total,views_unique
github.com,123,76
com.google.android.gm,95,53
mail.google.com,55,43
Google,51,22
mail.qq.com,19,14
mail.zju.edu.cn,11,1
medium.com,8,5
blog.instill.tech,6,1
mail.163.com,5,5
instill.tech,5,2
