referrer,views_total,views_unique
instill.tech,82,4
github.com,78,44
Google,55,25
com.google.android.gm,16,14
statics.teams.cdn.office.net,10,4
medium.com,5,1
mail.zoho.com,1,1
webmail.inf.ufrgs.br,1,1
discuss.airbyte.io,1,1
Bing,1,1
