time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-24 00:00:00+00:00,38,26,3,2
2022-07-25 00:00:00+00:00,24,16,64,21
2022-07-26 00:00:00+00:00,96,60,47,15
2022-07-27 00:00:00+00:00,118,60,21,9
2022-07-28 00:00:00+00:00,119,61,6,6
2022-07-29 00:00:00+00:00,62,35,121,33
2022-07-30 00:00:00+00:00,4,3,15,10
2022-07-31 00:00:00+00:00,1,1,4,2
2022-08-01 00:00:00+00:00,19,6,108,9
2022-08-02 00:00:00+00:00,48,9,265,39
2022-08-03 00:00:00+00:00,7,3,78,13
2022-08-04 00:00:00+00:00,205,95,52,10
2022-08-05 00:00:00+00:00,172,63,32,12
2022-08-06 00:00:00+00:00,174,72,9,5
