time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-31 00:00:00+00:00,165,80,186,115
2022-09-01 00:00:00+00:00,86,40,287,114
2022-09-02 00:00:00+00:00,9,6,144,64
2022-09-03 00:00:00+00:00,1,1,97,58
2022-09-04 00:00:00+00:00,1,1,60,51
2022-09-05 00:00:00+00:00,4,4,82,55
2022-09-06 00:00:00+00:00,84,53,97,39
2022-09-07 00:00:00+00:00,253,100,69,32
2022-09-08 00:00:00+00:00,271,83,34,19
2022-09-09 00:00:00+00:00,203,73,37,16
2022-09-10 00:00:00+00:00,200,79,71,15
2022-09-11 00:00:00+00:00,98,48,16,10
2022-09-12 00:00:00+00:00,19,14,75,51
2022-09-13 00:00:00+00:00,158,67,65,42
