referrer,views_total,views_unique
github.com,98,33
Google,27,5
forms.clickup.com,7,6
mail.google.com,4,3
youtube.com,4,1
instill.tech,3,2
rocketpunch.com,2,2
hntrending.com,1,1
m1.mail.sina.com.cn,1,1
t.co,1,1
