referrer,views_total,views_unique
github.com,65,22
t.co,5,3
linkedin.com,5,2
l.facebook.com,5,2
lm.facebook.com,4,4
m.facebook.com,4,3
facebook.com,2,2
Google,2,2
git.news,2,1
instill.tech,2,1
