referrer,views_total,views_unique
github.com,147,61
forms.clickup.com,37,4
Google,36,13
instill.tech,23,9
medium.com,7,2
statics.teams.cdn.office.net,7,2
discuss.airbyte.io,1,1
t.co,1,1
indiehackers.com,1,1
l.facebook.com,1,1
