referrer,views_total,views_unique
github.com,126,63
forms.clickup.com,59,9
Google,58,22
com.google.android.gm,24,18
l.facebook.com,10,3
facebook.com,9,9
instill.tech,6,4
t.co,6,4
Bing,3,1
DuckDuckGo,2,2
