referrer,views_total,views_unique
github.com,261,39
Google,43,16
instill.tech,19,9
facebook.com,6,6
linkedin.com,5,5
m.facebook.com,4,3
lm.facebook.com,2,2
forms.clickup.com,2,2
discuss.airbyte.io,2,2
l.facebook.com,2,2
