referrer,views_total,views_unique
github.com,242,117
com.google.android.gm,119,74
mail.google.com,113,75
Google,60,30
mail.qq.com,37,33
news.ycombinator.com,24,22
intranet.younetco.com,20,1
mail.163.com,13,8
instill.tech,7,4
mails.tsinghua.edu.cn,5,2
