referrer,views_total,views_unique
github.com,125,52
forms.clickup.com,27,7
facebook.com,17,17
t.co,17,12
Google,12,9
instill.tech,12,5
mail.qq.com,11,1
linkedin.com,9,4
m.facebook.com,8,8
lm.facebook.com,5,5
