referrer,views_total,views_unique
github.com,147,66
forms.clickup.com,33,10
Google,30,18
t.co,30,7
linkedin.com,26,13
facebook.com,19,17
com.google.android.gm,14,8
l.facebook.com,13,6
m.facebook.com,8,7
com.linkedin.android,6,5
