referrer,views_total,views_unique
github.com,195,101
mail.google.com,109,69
com.google.android.gm,96,63
Google,59,23
mail.qq.com,32,25
news.ycombinator.com,24,22
intranet.younetco.com,20,1
mail.163.com,17,9
instill.tech,16,6
indiehackers.com,6,1
