referrer,views_total,views_unique
github.com,155,36
Google,54,17
forms.clickup.com,40,7
facebook.com,15,15
m.facebook.com,7,3
instill.tech,6,6
linkedin.com,5,4
l.facebook.com,3,2
medium.com,3,2
com.google.android.gm,1,1
