referrer,views_total,views_unique
github.com,234,110
com.google.android.gm,101,66
mail.google.com,81,54
Google,63,30
mail.qq.com,37,31
t.co,13,5
instill.tech,13,5
mail.163.com,10,5
m.facebook.com,7,6
l.facebook.com,4,4
