referrer,views_total,views_unique
github.com,215,76
Google,42,13
com.google.android.gm,12,11
m.facebook.com,6,3
mail.qq.com,3,3
facebook.com,3,3
instill.tech,2,2
linkedin.com,2,2
bgithub.xyz,2,1
star-history.com,2,1
