referrer,views_total,views_unique
github.com,165,53
Google,45,15
forms.clickup.com,10,6
linkedin.com,7,5
instill.tech,7,5
com.linkedin.android,2,2
Bing,2,2
yandex.ru,2,1
Yahoo,1,1
libhunt.com,1,1
