referrer,views_total,views_unique
github.com,206,67
producthunt.com,93,17
news.ycombinator.com,26,1
Google,23,17
com.google.android.gm,16,14
instill.tech,8,7
youtube.com,8,2
facebook.com,5,5
Bing,4,2
forms.clickup.com,3,3
