referrer,views_total,views_unique
github.com,127,42
m.facebook.com,14,11
facebook.com,10,3
Google,9,7
l.facebook.com,8,6
forms.clickup.com,8,6
instill.tech,7,6
linkedin.com,5,5
mail.google.com,4,4
t.co,4,4
