referrer,views_total,views_unique
github.com,187,54
helm.instill.tech,31,1
Google,29,13
instill.tech,25,7
app.eraser.io,24,1
forms.clickup.com,15,7
t.co,9,3
l.facebook.com,5,1
youtube.com,3,2
linkedin.com,3,1
