referrer,views_total,views_unique
github.com,145,44
Google,6,5
mail.google.com,4,4
instill.tech,3,3
forms.clickup.com,3,3
t.co,2,2
outlook.live.com,1,1
Bing,1,1
hn.algolia.com,1,1
wx.mail.qq.com,1,1
