referrer,views_total,views_unique
Google,128,20
github.com,88,38
facebook.com,13,1
com.google.android.gm,10,6
instill.tech,10,5
libhunt.com,7,1
forms.clickup.com,5,2
l.facebook.com,4,3
m.facebook.com,2,1
cn.bing.com,1,1
