referrer,views_total,views_unique
Google,218,82
github.com,83,47
instill.tech,10,7
forms.clickup.com,10,3
Bing,7,5
facebook.com,5,5
t.co,1,1
lm.facebook.com,1,1
product-website-5n5dgjc9d-instill-ai.vercel.app,1,1
l.facebook.com,1,1
