referrer,views_total,views_unique
github.com,139,84
com.google.android.gm,113,62
mail.google.com,64,48
Google,50,22
mail.qq.com,27,17
instill.tech,13,3
mail.zju.edu.cn,11,1
medium.com,8,5
mail.163.com,6,6
blog.instill.tech,6,1
