referrer,views_total,views_unique
github.com,317,52
Google,48,12
instill.tech,18,12
forms.clickup.com,11,4
facebook.com,10,9
m.facebook.com,7,6
linkedin.com,7,6
l.facebook.com,7,5
com.google.android.gm,5,4
cn.bing.com,5,3
