referrer,views_total,views_unique
github.com,48,18
t.co,26,4
Google,19,8
forms.clickup.com,15,9
mail.google.com,15,4
instill.tech,7,4
l.facebook.com,4,2
linkedin.com,4,1
blog.instill.tech,3,2
medium.com,2,2
