referrer,views_total,views_unique
github.com,189,68
Google,82,27
instill.tech,15,9
linkedin.com,9,5
crowd.mailchimp.com,7,2
com.google.android.gm,6,6
youtube.com,6,1
forms.clickup.com,3,3
medium.com,3,2
l.facebook.com,3,1
