referrer,views_total,views_unique
github.com,184,55
facebook.com,24,22
zilliverse.feishu.cn,21,1
com.google.android.gm,20,14
instill.tech,20,8
Google,13,6
mail.qq.com,8,4
messenger.com,6,1
DuckDuckGo,3,2
linkedin.com,2,2
