referrer,views_total,views_unique
github.com,108,47
Google,25,17
instill.tech,19,5
mail.qq.com,14,1
m.facebook.com,10,10
facebook.com,9,9
l.facebook.com,7,7
t.co,7,5
Bing,7,2
linkedin.com,4,3
