referrer,views_total,views_unique
github.com,80,25
news.ycombinator.com,71,50
facebook.com,13,12
instill.tech,8,1
Google,7,5
m.facebook.com,6,4
indiehackers.com,6,4
lm.facebook.com,5,5
l.facebook.com,4,2
besthackernews.herokuapp.com,3,2
