referrer,views_total,views_unique
github.com,99,48
Google,26,18
mail.qq.com,16,1
t.co,13,8
instill.tech,13,5
facebook.com,10,10
m.facebook.com,9,9
linkedin.com,9,4
Bing,7,2
l.facebook.com,5,5
