referrer,views_total,views_unique
github.com,134,50
forms.clickup.com,42,4
instill.tech,24,10
Google,22,13
medium.com,7,2
statics.teams.cdn.office.net,7,2
linkedin.com,2,2
indiehackers.com,1,1
l.facebook.com,1,1
t.co,1,1
