referrer,views_total,views_unique
github.com,126,69
Google,78,35
instill.tech,42,4
com.google.android.gm,27,14
t.co,9,7
statics.teams.cdn.office.net,3,1
mail.qq.com,2,2
indiehackers.com,2,2
discuss.airbyte.io,2,2
mail.google.com,2,1
